order_id,customer_id,product_id,order_date,quantity,total_amount,payment_method,order_status
907599,10736,50948,2023-02-03 00:00:00,2,630,Bank Transfer,Returned
907600,12739,50352,2021-10-11 00:00:00,10,210,PayPal,Pending
907601,10758,50985,2023-04-14 00:00:00,4,1604,Bank Transfer,Delivered
907602,11796,50482,2023-12-20 00:00:00,6,2532,PayPal,Returned
907603,11644,50317,2021-08-18 00:00:00,7,161,PayPal,Returned
907604,10754,50737,2022-01-20 00:00:00,7,3395,Bank Transfer,Delivered
907605,10024,50397,2021-06-08 00:00:00,4,1748,PayPal,Pending
907606,11240,50089,2023-04-04 00:00:00,10,1360,PayPal,Returned
907607,10055,50234,2022-04-16 00:00:00,10,1120,Bank Transfer,Pending
907608,11305,50168,2021-07-27 00:00:00,5,2360,Bank Transfer,Cancelled
907609,12852,50743,2021-06-23 00:00:00,4,280,PayPal,Pending
907610,12375,50126,2023-11-08 00:00:00,10,4960,Credit Card,Cancelled
907611,10970,50573,2023-10-14 00:00:00,6,528,Credit Card,Delivered
907612,12234,50120,2022-12-09 00:00:00,7,2821,Credit Card,Returned
907613,12543,50428,2023-09-02 00:00:00,2,832,Credit Card,Cancelled
907614,10434,50190,2022-02-01 00:00:00,10,3980,PayPal,Pending
907615,10208,50633,2023-09-01 00:00:00,3,285,Bank Transfer,Returned
907616,10133,50428,2023-02-05 00:00:00,8,3328,Credit Card,Cancelled
907617,11363,50560,2022-11-08 00:00:00,7,1225,Bank Transfer,Cancelled
907618,11220,50202,2022-06-01 00:00:00,1,235,Credit Card,Pending
907619,11286,50059,2022-10-24 00:00:00,4,1752,Credit Card,Cancelled
907620,11306,50697,2021-11-02 00:00:00,5,2485,Credit Card,Delivered
907621,10369,50223,2021-12-24 00:00:00,3,930,Bank Transfer,Cancelled
907622,11207,50492,2022-02-23 00:00:00,4,872,Bank Transfer,Pending
907623,12471,50011,2022-10-04 00:00:00,10,600,Credit Card,Returned
907624,12292,50793,2022-05-22 00:00:00,10,1930,Bank Transfer,Pending
907625,10782,50701,2021-11-08 00:00:00,10,110,Credit Card,Pending
907626,12672,50512,2022-12-05 00:00:00,7,1505,PayPal,Returned
907627,10567,50814,2021-09-02 00:00:00,8,136,Bank Transfer,Cancelled
907628,10527,50310,2022-04-22 00:00:00,9,189,Credit Card,Delivered
907629,10037,50749,2022-09-07 00:00:00,2,254,PayPal,Pending
907630,10178,50034,2022-03-12 00:00:00,4,1968,PayPal,Pending
907631,10639,50340,2021-09-07 00:00:00,1,461,Credit Card,Delivered
907632,12900,50647,2023-11-12 00:00:00,3,159,PayPal,Pending
907633,10072,50481,2022-04-22 00:00:00,8,3088,PayPal,Returned
907634,12400,50574,2022-05-26 00:00:00,7,749,Credit Card,Cancelled
907635,12671,50825,2023-02-13 00:00:00,8,1520,PayPal,Returned
907636,11173,50739,2023-07-13 00:00:00,6,258,PayPal,Pending
907637,11721,50093,2023-12-02 00:00:00,5,1640,Credit Card,Returned
907638,10105,50628,2021-03-15 00:00:00,10,490,Credit Card,Pending
907639,11683,50844,2023-03-20 00:00:00,9,2268,PayPal,Cancelled
907640,10221,50133,2023-04-11 00:00:00,5,590,Bank Transfer,Returned
907641,11850,50844,2023-11-12 00:00:00,9,2268,Credit Card,Returned
907642,10863,50989,2021-08-08 00:00:00,4,1944,Bank Transfer,Delivered
907643,12566,50419,2021-03-20 00:00:00,5,1965,Credit Card,Delivered
907644,10299,50468,2021-08-23 00:00:00,1,331,Bank Transfer,Pending
907645,12909,50805,2021-06-06 00:00:00,6,762,Credit Card,Returned
907646,10042,50444,2021-11-23 00:00:00,3,663,PayPal,Cancelled
907647,10771,50705,2022-10-04 00:00:00,10,1910,PayPal,Cancelled
907648,12945,50912,2022-09-13 00:00:00,2,880,Bank Transfer,Delivered
907649,12540,50030,2023-09-12 00:00:00,6,48,Bank Transfer,Delivered
907650,11463,50969,2023-11-10 00:00:00,1,247,Credit Card,Delivered
907651,12133,50298,2022-08-29 00:00:00,9,3069,Credit Card,Cancelled
907652,11710,50061,2023-05-14 00:00:00,5,160,Bank Transfer,Cancelled
907653,10991,50458,2023-01-19 00:00:00,7,2541,Bank Transfer,Cancelled
907654,10711,50973,2023-07-04 00:00:00,10,2750,PayPal,Pending
907655,10209,50304,2023-06-18 00:00:00,9,1755,Bank Transfer,Returned
907656,11272,50958,2023-09-25 00:00:00,9,252,PayPal,Pending
907657,11235,50340,2023-05-10 00:00:00,7,3227,Bank Transfer,Returned
907658,10039,50861,2022-07-27 00:00:00,4,1476,PayPal,Returned
907659,11276,50448,2021-02-07 00:00:00,4,1420,PayPal,Returned
907660,12974,50953,2021-04-28 00:00:00,7,3472,PayPal,Delivered
907661,11827,50836,2022-01-25 00:00:00,8,2592,Credit Card,Returned
907662,10762,50302,2022-11-11 00:00:00,7,2765,PayPal,Delivered
907663,11437,50881,2022-01-12 00:00:00,10,950,Bank Transfer,Returned
907664,12994,50540,2023-04-29 00:00:00,4,1312,Bank Transfer,Pending
907665,11470,50485,2022-01-11 00:00:00,4,328,Bank Transfer,Pending
907666,12100,50077,2022-08-18 00:00:00,8,2784,Credit Card,Returned
907667,10374,50633,2023-01-17 00:00:00,9,855,PayPal,Pending
907668,10931,50515,2023-12-02 00:00:00,7,3234,Credit Card,Pending
907669,10156,50549,2022-04-03 00:00:00,3,735,PayPal,Returned
907670,11566,50944,2023-11-18 00:00:00,10,1090,Bank Transfer,Returned
907671,11114,50659,2023-01-11 00:00:00,1,297,PayPal,Delivered
907672,12727,50092,2022-09-21 00:00:00,5,2305,Credit Card,Pending
907673,12399,50851,2021-11-22 00:00:00,6,582,Credit Card,Pending
907674,12117,50785,2022-09-11 00:00:00,9,4491,Credit Card,Returned
907675,11266,50466,2021-11-21 00:00:00,5,105,Credit Card,Cancelled
907676,10654,50466,2022-05-31 00:00:00,1,21,Bank Transfer,Delivered
907677,10063,50889,2023-01-16 00:00:00,4,1920,Credit Card,Delivered
907678,10509,50599,2021-09-05 00:00:00,2,662,Credit Card,Cancelled
907679,12340,50040,2022-02-02 00:00:00,4,1696,Credit Card,Delivered
907680,11688,50690,2022-08-05 00:00:00,7,2135,Bank Transfer,Delivered
907681,11448,50329,2021-07-22 00:00:00,9,3852,PayPal,Pending
907682,11693,50285,2021-08-09 00:00:00,3,339,Bank Transfer,Pending
907683,12869,50947,2023-05-17 00:00:00,3,150,Bank Transfer,Returned
907684,11389,50554,2021-09-20 00:00:00,4,1012,Bank Transfer,Returned
907685,12198,50797,2021-10-23 00:00:00,7,1638,PayPal,Delivered
907686,11295,50066,2023-10-17 00:00:00,6,438,Credit Card,Cancelled
907687,12929,50636,2021-10-19 00:00:00,5,850,Bank Transfer,Returned
907688,11605,50657,2022-11-15 00:00:00,4,1512,Credit Card,Returned
907689,11140,50632,2023-05-26 00:00:00,8,3288,Credit Card,Cancelled
907690,10704,50109,2023-11-21 00:00:00,4,1212,PayPal,Delivered
907691,10516,50415,2023-12-04 00:00:00,3,777,PayPal,Delivered
907692,11938,50092,2022-07-09 00:00:00,7,3227,Bank Transfer,Returned
907693,11834,50368,2021-12-15 00:00:00,2,846,PayPal,Delivered
907694,11265,50820,2021-08-07 00:00:00,4,1304,PayPal,Delivered
907695,10030,50423,2023-10-20 00:00:00,8,64,PayPal,Returned
907696,10326,50572,2022-03-26 00:00:00,4,292,Credit Card,Returned
907697,12997,50862,2022-05-19 00:00:00,10,3780,PayPal,Pending
907698,10016,50739,2021-03-27 00:00:00,7,301,Bank Transfer,Pending
907699,10111,50240,2022-06-07 00:00:00,2,150,PayPal,Delivered
907700,12920,50435,2022-04-06 00:00:00,5,1415,Bank Transfer,Cancelled
907701,12761,50212,2023-10-11 00:00:00,4,756,Bank Transfer,Pending
907702,10107,50400,2022-09-22 00:00:00,9,3888,PayPal,Delivered
907703,12427,50610,2021-09-09 00:00:00,7,1687,Credit Card,Cancelled
907704,12210,50526,2021-01-18 00:00:00,9,4383,Bank Transfer,Pending
907705,10283,50730,2022-05-15 00:00:00,10,3760,Bank Transfer,Pending
907706,10269,50468,2022-04-03 00:00:00,7,2317,Bank Transfer,Delivered
907707,12532,50170,2021-04-25 00:00:00,2,46,PayPal,Returned
907708,12715,50819,2023-01-23 00:00:00,2,306,Bank Transfer,Returned
907709,11221,50792,2023-02-08 00:00:00,2,444,PayPal,Cancelled
907710,11267,50875,2022-03-23 00:00:00,5,815,Bank Transfer,Returned
907711,10598,50210,2021-12-19 00:00:00,1,73,Credit Card,Delivered
907712,10799,50256,2022-09-17 00:00:00,7,63,Bank Transfer,Pending
907713,11283,50683,2022-06-25 00:00:00,2,936,PayPal,Cancelled
907714,12846,50073,2021-11-18 00:00:00,4,1108,PayPal,Returned
907715,11173,50147,2021-08-14 00:00:00,9,2250,Bank Transfer,Pending
907716,11891,50340,2021-12-27 00:00:00,8,3688,PayPal,Delivered
907717,12438,50317,2023-04-14 00:00:00,10,230,Credit Card,Delivered
907718,12012,50618,2021-04-22 00:00:00,2,48,PayPal,Pending
907719,12464,50606,2021-07-31 00:00:00,4,284,Bank Transfer,Delivered
907720,10426,50575,2023-08-06 00:00:00,4,172,Credit Card,Delivered
907721,11726,50154,2021-06-08 00:00:00,2,338,PayPal,Pending
907722,12915,50255,2022-07-26 00:00:00,2,320,Bank Transfer,Returned
907723,12134,50351,2022-11-01 00:00:00,5,1070,PayPal,Cancelled
907724,11240,50547,2023-06-30 00:00:00,4,1696,Bank Transfer,Pending
907725,12471,50835,2023-10-20 00:00:00,8,1624,PayPal,Pending
907726,10118,50312,2022-02-08 00:00:00,4,1740,PayPal,Returned
907727,12930,50808,2022-02-08 00:00:00,8,1184,Credit Card,Cancelled
907728,12463,50765,2022-08-24 00:00:00,5,1950,Credit Card,Delivered
907729,10599,50669,2021-07-12 00:00:00,1,304,PayPal,Returned
907730,12088,50134,2023-09-27 00:00:00,9,2214,Bank Transfer,Cancelled
907731,11185,50948,2022-06-07 00:00:00,8,2520,Bank Transfer,Pending
907732,12751,50129,2021-12-16 00:00:00,1,199,PayPal,Cancelled
907733,12585,50436,2021-11-12 00:00:00,3,924,PayPal,Returned
907734,12468,50280,2023-08-01 00:00:00,3,1491,Credit Card,Delivered
907735,10664,50358,2023-07-02 00:00:00,5,1065,PayPal,Cancelled
907736,12143,50930,2022-10-14 00:00:00,7,2856,PayPal,Cancelled
907737,11582,50883,2022-09-27 00:00:00,1,465,Bank Transfer,Pending
907738,10650,50252,2023-10-08 00:00:00,1,490,Credit Card,Cancelled
907739,11490,50135,2022-08-16 00:00:00,10,1280,Credit Card,Pending
907740,10288,50843,2022-03-20 00:00:00,6,2712,PayPal,Returned
907741,11700,50523,2022-09-13 00:00:00,5,40,Credit Card,Delivered
907742,10412,50804,2023-01-26 00:00:00,3,825,Bank Transfer,Returned
907743,12448,50660,2022-05-12 00:00:00,3,1446,PayPal,Cancelled
907744,12576,50319,2023-02-12 00:00:00,4,1316,PayPal,Cancelled
907745,11042,50080,2022-01-09 00:00:00,10,1740,Bank Transfer,Pending
907746,10136,50191,2021-07-03 00:00:00,2,28,Credit Card,Pending
907747,12026,50453,2021-02-01 00:00:00,9,1638,Credit Card,Returned
907748,10759,50344,2021-10-10 00:00:00,4,72,Bank Transfer,Returned
907749,11272,50030,2023-04-16 00:00:00,10,80,Bank Transfer,Returned
907750,12891,50414,2023-05-23 00:00:00,3,612,Bank Transfer,Delivered
907751,12758,50871,2022-11-17 00:00:00,10,1060,Bank Transfer,Pending
907752,11025,50368,2022-04-07 00:00:00,7,2961,Credit Card,Returned
907753,10381,50741,2023-05-21 00:00:00,9,954,Credit Card,Pending
907754,12557,50993,2023-09-11 00:00:00,2,364,Bank Transfer,Returned
907755,11529,50596,2022-01-03 00:00:00,6,1332,Bank Transfer,Delivered
907756,10806,50502,2022-10-20 00:00:00,5,1365,PayPal,Pending
907757,10476,50662,2021-06-15 00:00:00,1,483,PayPal,Pending
907758,10954,50873,2023-09-27 00:00:00,7,3052,Credit Card,Pending
907759,10849,50701,2022-08-25 00:00:00,1,11,PayPal,Pending
907760,10897,50021,2022-08-17 00:00:00,10,1700,PayPal,Delivered
907761,10032,50549,2021-05-06 00:00:00,9,2205,PayPal,Returned
907762,11928,50246,2021-02-07 00:00:00,4,336,Credit Card,Delivered
907763,12166,50283,2021-12-14 00:00:00,8,3520,PayPal,Pending
907764,10191,50614,2023-01-07 00:00:00,1,74,Bank Transfer,Cancelled
907765,11771,50931,2023-01-04 00:00:00,5,535,Credit Card,Delivered
907766,11774,50806,2022-03-02 00:00:00,3,444,PayPal,Cancelled
907767,12122,50232,2022-10-10 00:00:00,4,1184,Credit Card,Pending
907768,10623,50316,2021-10-13 00:00:00,4,416,PayPal,Pending
907769,11127,50838,2021-11-16 00:00:00,8,200,Credit Card,Delivered
907770,12919,50800,2022-05-27 00:00:00,10,300,Bank Transfer,Cancelled
907771,10586,50336,2021-08-13 00:00:00,10,2080,PayPal,Delivered
907772,12468,50988,2022-05-21 00:00:00,3,1410,PayPal,Delivered
907773,10473,50976,2023-01-12 00:00:00,1,271,Credit Card,Delivered
907774,11788,50411,2023-10-26 00:00:00,5,1985,Bank Transfer,Pending
907775,10114,50245,2022-04-13 00:00:00,2,262,PayPal,Returned
907776,11403,50387,2023-07-27 00:00:00,6,2304,Bank Transfer,Cancelled
907777,11337,50689,2023-02-04 00:00:00,4,940,PayPal,Returned
907778,12378,50725,2021-06-12 00:00:00,9,2376,Bank Transfer,Returned
907779,10339,50358,2022-10-15 00:00:00,7,1491,PayPal,Pending
907780,12286,50614,2023-06-20 00:00:00,2,148,Credit Card,Pending
907781,11197,50798,2023-03-19 00:00:00,7,1813,Credit Card,Pending
907782,10079,50022,2021-03-23 00:00:00,10,4030,Bank Transfer,Delivered
907783,10464,50019,2022-04-26 00:00:00,8,3048,PayPal,Pending
907784,11922,50287,2022-05-31 00:00:00,3,1419,PayPal,Pending
907785,12653,50276,2021-07-06 00:00:00,3,471,Bank Transfer,Pending
907786,11988,50659,2021-05-26 00:00:00,2,594,PayPal,Pending
907787,10562,50898,2023-10-03 00:00:00,1,168,Credit Card,Returned
907788,10285,50552,2021-06-01 00:00:00,3,1479,PayPal,Returned
907789,10223,50679,2021-04-03 00:00:00,10,60,Credit Card,Pending
907790,12641,50603,2023-11-21 00:00:00,7,2562,Bank Transfer,Returned
907791,11290,50072,2022-06-24 00:00:00,9,1998,PayPal,Pending
907792,11691,50365,2022-10-11 00:00:00,9,3744,Bank Transfer,Cancelled
907793,12421,50950,2022-08-25 00:00:00,6,1320,Credit Card,Delivered
907794,11257,50795,2021-02-18 00:00:00,6,2982,Bank Transfer,Pending
907795,12959,50335,2022-06-25 00:00:00,5,810,Bank Transfer,Returned
907796,10828,50652,2021-06-05 00:00:00,2,486,PayPal,Delivered
907797,12284,50751,2023-02-14 00:00:00,7,3157,Bank Transfer,Returned
907798,12719,50590,2022-06-30 00:00:00,1,132,Bank Transfer,Cancelled
907799,10828,50199,2022-10-12 00:00:00,6,1182,PayPal,Cancelled
907800,12811,50017,2023-09-28 00:00:00,4,312,Bank Transfer,Delivered
907801,11961,50218,2023-12-17 00:00:00,3,510,Credit Card,Cancelled
907802,11966,50741,2021-06-24 00:00:00,1,106,PayPal,Pending
907803,12428,50852,2021-01-27 00:00:00,6,1614,Credit Card,Cancelled
907804,12842,50650,2021-05-27 00:00:00,7,1974,PayPal,Returned
907805,10614,50147,2023-05-18 00:00:00,1,250,Bank Transfer,Pending
907806,10563,50210,2021-09-22 00:00:00,1,73,Credit Card,Returned
907807,12468,50670,2021-09-15 00:00:00,7,602,Credit Card,Delivered
907808,12100,50414,2023-04-07 00:00:00,6,1224,Credit Card,Delivered
907809,11745,50665,2023-01-13 00:00:00,7,581,Bank Transfer,Delivered
907810,12867,50856,2022-12-11 00:00:00,8,3184,Credit Card,Returned
907811,11806,50330,2023-12-30 00:00:00,8,3464,Credit Card,Returned
907812,11969,50895,2023-11-15 00:00:00,9,414,Bank Transfer,Delivered
907813,12253,50962,2021-08-07 00:00:00,9,288,Bank Transfer,Returned
907814,10731,50870,2022-07-15 00:00:00,7,2380,Bank Transfer,Delivered
907815,10257,50352,2023-06-11 00:00:00,9,189,Credit Card,Delivered
907816,10185,50163,2023-11-30 00:00:00,6,2436,Credit Card,Returned
907817,12193,50819,2022-08-20 00:00:00,9,1377,Credit Card,Pending
907818,12032,50101,2021-12-09 00:00:00,2,772,PayPal,Delivered
907819,11714,50327,2022-05-18 00:00:00,2,86,Credit Card,Cancelled
907820,10246,50327,2022-03-26 00:00:00,6,258,Credit Card,Pending
907821,12235,50155,2021-12-02 00:00:00,3,1227,PayPal,Pending
907822,10866,50010,2021-01-04 00:00:00,2,150,PayPal,Pending
907823,12088,50353,2023-01-29 00:00:00,8,2320,Credit Card,Pending
907824,10601,50939,2022-06-01 00:00:00,7,2723,PayPal,Delivered
907825,10962,50183,2021-08-26 00:00:00,8,3872,Credit Card,Delivered
907826,11442,50455,2021-04-13 00:00:00,6,2172,Bank Transfer,Delivered
907827,12057,50646,2023-10-07 00:00:00,9,1521,Bank Transfer,Cancelled
907828,12398,50006,2023-11-24 00:00:00,9,3834,Bank Transfer,Delivered
907829,12132,50333,2022-06-02 00:00:00,2,826,Bank Transfer,Delivered
907830,10533,50944,2022-03-16 00:00:00,10,1090,PayPal,Cancelled
907831,10989,50333,2021-08-13 00:00:00,5,2065,Credit Card,Delivered
907832,12043,50258,2022-07-19 00:00:00,9,2529,PayPal,Returned
907833,10358,50211,2023-12-19 00:00:00,3,186,Bank Transfer,Returned
907834,10378,50051,2021-09-03 00:00:00,5,1150,Bank Transfer,Delivered
907835,12220,50445,2023-07-17 00:00:00,8,40,Credit Card,Pending
907836,11049,50659,2023-08-11 00:00:00,2,594,PayPal,Delivered
907837,10393,50377,2023-03-30 00:00:00,6,2622,Bank Transfer,Cancelled
907838,11127,50640,2021-08-04 00:00:00,4,372,PayPal,Pending
907839,10702,50486,2021-10-10 00:00:00,6,1980,Credit Card,Cancelled
907840,11434,50770,2022-07-27 00:00:00,3,1386,Credit Card,Returned
907841,12597,50051,2022-01-17 00:00:00,6,1380,PayPal,Cancelled
907842,10784,50154,2023-12-05 00:00:00,7,1183,Credit Card,Delivered
907843,11829,50582,2021-06-21 00:00:00,10,170,PayPal,Returned
907844,12380,50788,2021-02-13 00:00:00,3,1173,PayPal,Pending
907845,12842,50791,2021-08-16 00:00:00,5,2490,PayPal,Delivered
907846,12697,50310,2022-07-28 00:00:00,8,168,Bank Transfer,Returned
907847,10983,50399,2021-11-13 00:00:00,2,172,Bank Transfer,Pending
907848,12591,50134,2023-01-01 00:00:00,7,1722,PayPal,Returned
907849,11043,50220,2022-08-24 00:00:00,1,67,Credit Card,Pending
907850,11172,50163,2022-09-16 00:00:00,7,2842,Credit Card,Pending
907851,12539,50971,2022-04-12 00:00:00,1,211,Bank Transfer,Cancelled
907852,12331,50648,2021-10-24 00:00:00,4,224,PayPal,Delivered
907853,10862,50569,2022-06-29 00:00:00,4,1784,Bank Transfer,Pending
907854,11877,50502,2022-05-04 00:00:00,5,1365,PayPal,Pending
907855,11836,50946,2023-10-17 00:00:00,2,526,Credit Card,Cancelled
907856,11699,50689,2021-08-03 00:00:00,6,1410,Credit Card,Pending
907857,10113,50115,2023-10-23 00:00:00,6,2868,Bank Transfer,Pending
907858,11686,50499,2022-10-23 00:00:00,8,1440,Credit Card,Returned
907859,11623,50472,2022-10-16 00:00:00,10,2560,PayPal,Delivered
907860,11423,50149,2023-03-13 00:00:00,1,88,Credit Card,Cancelled
907861,10862,50241,2021-12-07 00:00:00,4,1784,Credit Card,Cancelled
907862,12658,50123,2022-12-05 00:00:00,2,936,Bank Transfer,Pending
907863,11933,50804,2022-02-11 00:00:00,8,2200,PayPal,Pending
907864,10508,50839,2023-05-03 00:00:00,4,816,Bank Transfer,Cancelled
907865,11668,50069,2021-11-02 00:00:00,8,40,Bank Transfer,Pending
907866,10466,50826,2023-05-24 00:00:00,2,644,Credit Card,Pending
907867,12872,50063,2022-05-10 00:00:00,4,1360,PayPal,Returned
907868,12657,50733,2022-08-01 00:00:00,9,3258,PayPal,Cancelled
907869,11122,50016,2022-06-25 00:00:00,5,1555,Bank Transfer,Pending
907870,10290,50390,2023-02-07 00:00:00,6,2232,Bank Transfer,Delivered
907871,12916,50590,2023-06-15 00:00:00,10,1320,Credit Card,Pending
907872,11763,50634,2022-03-31 00:00:00,9,2178,PayPal,Returned
907873,12830,50948,2021-10-26 00:00:00,9,2835,PayPal,Returned
907874,12210,50258,2022-03-03 00:00:00,7,1967,Credit Card,Cancelled
907875,12672,50217,2022-12-17 00:00:00,2,600,Bank Transfer,Returned
907876,11867,50479,2023-01-27 00:00:00,7,2226,PayPal,Returned
907877,10717,50114,2021-01-31 00:00:00,9,3456,Credit Card,Delivered
907878,11401,50882,2021-11-28 00:00:00,2,440,Bank Transfer,Returned
907879,10567,50973,2021-02-21 00:00:00,7,1925,Credit Card,Pending
907880,11474,50380,2021-08-31 00:00:00,7,98,PayPal,Returned
907881,10994,50658,2023-02-14 00:00:00,3,1131,Bank Transfer,Delivered
907882,11141,50977,2022-11-17 00:00:00,6,1182,Credit Card,Cancelled
907883,11988,50237,2022-07-27 00:00:00,8,2128,Credit Card,Delivered
907884,12644,50476,2023-05-22 00:00:00,10,2020,Credit Card,Pending
907885,11994,50972,2022-12-01 00:00:00,8,3232,PayPal,Pending
907886,11810,50931,2022-06-03 00:00:00,3,321,PayPal,Cancelled
907887,11205,50598,2022-08-18 00:00:00,6,2316,PayPal,Delivered
907888,10959,50679,2021-10-10 00:00:00,2,12,Credit Card,Delivered
907889,11717,50129,2022-08-22 00:00:00,2,398,PayPal,Cancelled
907890,11013,50510,2021-05-28 00:00:00,8,448,Credit Card,Cancelled
907891,11819,50165,2021-03-11 00:00:00,10,660,Credit Card,Cancelled
907892,11311,50277,2021-08-22 00:00:00,5,655,Credit Card,Cancelled
907893,10475,50257,2022-11-10 00:00:00,5,620,Bank Transfer,Pending
907894,10618,50132,2022-09-28 00:00:00,4,1384,Credit Card,Pending
907895,10641,50992,2022-04-12 00:00:00,10,4940,PayPal,Cancelled
907896,12310,50570,2022-07-11 00:00:00,4,1600,Credit Card,Returned
907897,10162,50257,2023-06-13 00:00:00,8,992,PayPal,Cancelled
907898,12004,50141,2023-04-16 00:00:00,3,600,Bank Transfer,Returned
907899,11983,50686,2022-09-10 00:00:00,3,1137,Bank Transfer,Returned
907900,12229,50687,2021-05-14 00:00:00,8,768,Credit Card,Delivered
907901,10725,50209,2021-01-08 00:00:00,3,447,PayPal,Returned
907902,10469,50716,2021-01-28 00:00:00,2,710,Bank Transfer,Returned
